customer_id,transaction_month,transaction_month_number,online_order,order_status,brand,product_line,product_class,product_size,list_price_categories
2936,Aug,8,False,Approved,OHM Cycles,Road,medium,medium,1201-1400
2936,Sep,9,False,Approved,Solex,Road,medium,large,1601-1800
2390,Jul,7,False,Approved,Norco Bicycles,Road,medium,medium,401-600
2390,Feb,2,False,Approved,Solex,Touring,medium,large,Above 2000
2390,Sep,9,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
2390,Feb,2,False,Approved,Solex,Standard,high,medium,601-800
2390,Sep,9,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800
2390,Oct,10,True,Approved,OHM Cycles,Standard,high,medium,Above 2000
611,Mar,3,False,Approved,Solex,Standard,high,large,1801-2000
611,Apr,4,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
611,Jul,7,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
611,Nov,11,True,Approved,OHM Cycles,Road,high,large,Below 200
611,Feb,2,True,Approved,Solex,Standard,medium,medium,1001-1200
611,Sep,9,False,Approved,Trek Bicycles,Standard,medium,small,1601-1800
611,Jul,7,True,Approved,Trek Bicycles,Standard,medium,small,1601-1800
611,Dec,12,True,Approved,Trek Bicycles,Standard,medium,large,1401-1600
89,Oct,10,False,Approved,Solex,Standard,medium,large,1001-1200
89,Feb,2,False,Approved,WeareA2B,Standard,medium,small,1401-1600
89,Mar,3,True,Approved,Solex,Standard,medium,medium,401-600
89,Dec,12,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
89,Dec,12,True,Approved,WeareA2B,Touring,medium,large,1201-1400
89,Nov,11,True,Approved,Solex,Road,medium,small,1601-1800
89,Oct,10,False,Approved,Solex,Standard,medium,medium,1801-2000
89,Dec,12,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
89,Dec,12,True,Approved,WeareA2B,Standard,medium,small,1401-1600
1682,Jul,7,False,Approved,OHM Cycles,Standard,high,medium,Above 2000
1682,Sep,9,False,Approved,WeareA2B,Standard,medium,small,1401-1600
1682,Feb,2,True,Approved,Solex,Standard,medium,medium,1001-1200
1682,Apr,4,False,Approved,Trek Bicycles,Standard,medium,large,1401-1600
1682,Oct,10,True,Approved,Solex,Touring,medium,large,Above 2000
1682,Apr,4,True,Approved,Solex,Standard,medium,medium,1801-2000
2955,Apr,4,False,Approved,Solex,Standard,medium,large,1001-1200
2955,Dec,12,True,Approved,Solex,Standard,medium,medium,Below 200
2955,Sep,9,False,Approved,Solex,Standard,medium,medium,1001-1200
2955,Aug,8,False,Approved,WeareA2B,Touring,medium,large,1201-1400
2955,Jun,6,True,Approved,Solex,Standard,medium,medium,1401-1600
2955,May,5,False,Approved,Solex,Road,medium,small,1601-1800
2955,Apr,4,False,Approved,Norco Bicycles,Standard,low,medium,201-400
2955,Feb,2,False,Approved,OHM Cycles,Touring,low,medium,1001-1200
3126,Nov,11,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
3126,Oct,10,False,Approved,Solex,Standard,high,medium,601-800
3126,May,5,True,Cancelled,Norco Bicycles,Road,medium,medium,401-600
3126,Jan,1,False,Approved,OHM Cycles,Standard,high,medium,Above 2000
3126,Aug,8,False,Approved,Trek Bicycles,Road,medium,medium,401-600
3126,Mar,3,True,Approved,OHM Cycles,Standard,medium,medium,1201-1400
3126,Sep,9,False,Approved,Solex,Road,medium,large,1601-1800
3126,Nov,11,True,Approved,WeareA2B,Touring,medium,large,1201-1400
2284,Apr,4,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
2284,Jun,6,False,Approved,Giant Bicycles,Road,medium,medium,1401-1600
2284,Apr,4,True,Approved,Giant Bicycles,Standard,medium,large,401-600
2284,Nov,11,True,Approved,Giant Bicycles,Standard,medium,large,401-600
2284,Oct,10,False,Approved,Solex,Standard,medium,medium,Below 200
2284,Nov,11,True,Approved,WeareA2B,Touring,medium,large,1201-1400
2284,Apr,4,True,Approved,OHM Cycles,Standard,medium,medium,1601-1800
1914,Dec,12,True,Approved,Solex,Standard,medium,medium,401-600
1914,Sep,9,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
1914,May,5,False,Approved,OHM Cycles,Standard,medium,medium,801-1000
1914,Oct,10,True,Approved,OHM Cycles,Road,medium,small,1801-2000
1914,Oct,10,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
1914,Jan,1,False,Approved,Solex,Road,medium,small,1601-1800
1914,Feb,2,True,Approved,Trek Bicycles,Standard,medium,medium,401-600
1914,Nov,11,True,Approved,Solex,Standard,medium,medium,Below 200
2458,Oct,10,True,Approved,WeareA2B,Touring,medium,large,1801-2000
2458,Oct,10,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
2458,May,5,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
2458,Dec,12,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
2458,Oct,10,False,Approved,Norco Bicycles,Road,medium,medium,401-600
2458,Mar,3,True,Approved,Trek Bicycles,Road,low,small,1601-1800
2458,Jul,7,True,Approved,OHM Cycles,Standard,medium,medium,601-800
2474,Aug,8,False,Approved,WeareA2B,Touring,medium,large,1801-2000
2474,Oct,10,False,Approved,Giant Bicycles,Road,medium,medium,601-800
2474,Feb,2,False,Approved,WeareA2B,Standard,medium,medium,1001-1200
2474,May,5,True,Approved,OHM Cycles,Road,medium,medium,601-800
2474,Jun,6,False,Approved,Solex,Standard,high,medium,1001-1200
2474,May,5,False,Approved,Solex,Standard,medium,medium,401-600
2474,Aug,8,False,Approved,WeareA2B,Touring,medium,large,1801-2000
1766,Jan,1,False,Approved,Trek Bicycles,Mountain,low,medium,401-600
1766,Jan,1,True,Approved,OHM Cycles,Standard,medium,medium,Below 200
1766,Jun,6,False,Approved,Solex,Standard,medium,medium,1401-1600
1766,Apr,4,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
1766,Jul,7,True,Approved,OHM Cycles,Standard,low,medium,Below 200
1469,May,5,True,Approved,WeareA2B,Touring,medium,medium,1401-1600
1469,Jul,7,False,Approved,OHM Cycles,Standard,low,medium,Below 200
1469,Oct,10,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
1469,Apr,4,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
1469,Jan,1,True,Approved,Norco Bicycles,Standard,low,medium,201-400
1469,Jul,7,False,Approved,Norco Bicycles,Road,medium,medium,401-600
496,Apr,4,False,Approved,OHM Cycles,Standard,medium,medium,601-800
496,Jun,6,True,Approved,Solex,Standard,medium,medium,Below 200
496,Jan,1,False,Approved,Trek Bicycles,Road,low,small,1601-1800
496,Nov,11,True,Approved,Solex,Standard,high,medium,1001-1200
1301,Dec,12,True,Approved,OHM Cycles,Road,high,large,Below 200
1301,Aug,8,False,Approved,Norco Bicycles,Road,medium,medium,401-600
1301,Jan,1,False,Approved,Norco Bicycles,Standard,medium,medium,201-400
1301,Jan,1,False,Approved,Trek Bicycles,Standard,medium,medium,401-600
1301,Feb,2,False,Approved,Solex,Standard,medium,medium,1001-1200
1301,Feb,2,True,Approved,Norco Bicycles,Mountain,low,small,601-800
1301,Aug,8,True,Approved,OHM Cycles,Standard,medium,medium,1201-1400
1301,Apr,4,False,Approved,OHM Cycles,Standard,medium,medium,801-1000
2859,Dec,12,False,Approved,Norco Bicycles,Standard,medium,small,401-600
2859,Jun,6,True,Approved,WeareA2B,Touring,medium,large,1201-1400
2859,Sep,9,False,Approved,WeareA2B,Standard,medium,small,Below 200
2859,Dec,12,True,Approved,Norco Bicycles,Standard,medium,small,401-600
2859,Mar,3,True,Approved,OHM Cycles,Standard,medium,medium,801-1000
2859,Mar,3,True,Approved,WeareA2B,Standard,low,medium,601-800
2859,Mar,3,True,Approved,Trek Bicycles,Standard,medium,large,1401-1600
2859,Dec,12,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
2462,Apr,4,False,Approved,Solex,Standard,low,medium,801-1000
2462,Jun,6,False,Approved,Trek Bicycles,Standard,medium,large,1401-1600
2462,Dec,12,False,Approved,Norco Bicycles,Road,medium,medium,1001-1200
2462,Nov,11,True,Approved,OHM Cycles,Standard,medium,medium,201-400
2462,Sep,9,False,Cancelled,Solex,Standard,medium,medium,Below 200
2462,Nov,11,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
865,Aug,8,True,Approved,Solex,Standard,medium,medium,401-600
865,May,5,True,Approved,OHM Cycles,Standard,high,medium,Above 2000
865,May,5,True,Approved,Trek Bicycles,Standard,high,medium,201-400
865,Aug,8,True,Approved,Solex,Standard,medium,medium,1001-1200
865,Jun,6,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
865,Aug,8,False,Approved,Solex,Standard,medium,medium,1801-2000
865,Jun,6,False,Approved,OHM Cycles,Standard,medium,medium,Below 200
2229,Jul,7,False,Approved,Solex,Standard,high,medium,601-800
2229,Mar,3,False,Approved,Norco Bicycles,Road,medium,large,1201-1400
2229,Oct,10,False,Approved,Norco Bicycles,Standard,medium,small,401-600
2229,Dec,12,False,Approved,WeareA2B,Touring,medium,large,1201-1400
2227,Feb,2,False,Approved,Trek Bicycles,Standard,medium,medium,401-600
2227,Jan,1,False,Approved,OHM Cycles,Standard,medium,medium,Below 200
2227,Nov,11,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
2227,Feb,2,False,Approved,Solex,Standard,medium,medium,1401-1600
2227,Aug,8,False,Approved,Norco Bicycles,Standard,high,small,1601-1800
116,May,5,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
116,Nov,11,False,Approved,WeareA2B,Touring,medium,medium,1401-1600
116,Jul,7,False,Approved,WeareA2B,Standard,medium,small,Below 200
116,Dec,12,True,Approved,Solex,Standard,medium,medium,Below 200
116,Jul,7,True,Approved,Trek Bicycles,Standard,high,medium,201-400
116,Jul,7,True,Approved,Giant Bicycles,Standard,medium,medium,601-800
116,May,5,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
116,Aug,8,False,Approved,Trek Bicycles,Mountain,low,medium,401-600
214,Jan,1,True,Approved,OHM Cycles,Road,high,large,Below 200
214,Oct,10,True,Approved,Solex,Standard,medium,medium,401-600
214,Mar,3,False,Approved,Trek Bicycles,Standard,medium,small,1601-1800
214,Nov,11,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
214,Apr,4,True,Approved,Solex,Road,medium,small,1601-1800
440,Nov,11,False,Approved,OHM Cycles,Road,medium,small,1801-2000
440,Nov,11,True,Approved,Trek Bicycles,Standard,medium,small,1201-1400
440,Aug,8,True,Approved,WeareA2B,Standard,medium,medium,601-800
440,May,5,False,Approved,Norco Bicycles,Road,medium,medium,401-600
440,Dec,12,True,Approved,Solex,Standard,medium,medium,1401-1600
440,Jan,1,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
440,Mar,3,False,Approved,WeareA2B,Standard,low,medium,601-800
440,Aug,8,False,Approved,Solex,Road,medium,medium,401-600
1735,Apr,4,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
1735,Jul,7,True,Approved,Solex,Standard,medium,medium,401-600
1735,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
1735,Oct,10,True,Approved,OHM Cycles,Standard,low,medium,Below 200
348,Jan,1,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
348,Jan,1,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
348,Mar,3,True,Approved,WeareA2B,Standard,low,medium,601-800
348,Jun,6,False,Approved,Trek Bicycles,Standard,high,medium,401-600
348,Aug,8,True,Approved,Norco Bicycles,Standard,medium,medium,1401-1600
348,Feb,2,False,Approved,Trek Bicycles,Standard,medium,medium,401-600
2329,Jan,1,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
2329,Dec,12,True,Approved,Trek Bicycles,Standard,high,medium,201-400
2329,Nov,11,False,Approved,Solex,Standard,low,medium,1201-1400
2329,Nov,11,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2329,Dec,12,True,Approved,Solex,Standard,medium,medium,Below 200
722,Jan,1,True,Approved,Solex,Standard,medium,medium,1401-1600
722,Oct,10,False,Approved,Norco Bicycles,Road,medium,large,1201-1400
722,Jul,7,True,Approved,Norco Bicycles,Road,medium,medium,401-600
722,Mar,3,False,Approved,Solex,Standard,medium,medium,1401-1600
722,Jul,7,True,Approved,Solex,Road,medium,small,1601-1800
3201,Nov,11,False,Approved,WeareA2B,Touring,medium,large,1201-1400
3201,Dec,12,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800
3201,Oct,10,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
3201,Oct,10,False,Approved,Solex,Standard,medium,medium,1001-1200
3201,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
3201,Nov,11,True,Approved,OHM Cycles,Standard,medium,medium,601-800
3201,Nov,11,False,Approved,WeareA2B,Standard,medium,small,Below 200
3170,Apr,4,True,Approved,Solex,Road,medium,large,1601-1800
3170,Nov,11,False,Approved,Solex,Standard,low,medium,1201-1400
3170,Aug,8,False,Approved,Solex,Standard,low,medium,1201-1400
3170,Oct,10,True,Approved,OHM Cycles,Road,medium,medium,601-800
3170,Jan,1,False,Approved,Norco Bicycles,Standard,medium,medium,1001-1200
3170,Nov,11,False,Approved,Norco Bicycles,Standard,medium,small,401-600
1149,May,5,False,Approved,Trek Bicycles,Standard,medium,small,1601-1800
1149,Jan,1,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
1149,Apr,4,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
1149,Jun,6,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
796,Dec,12,True,Approved,Norco Bicycles,Road,medium,medium,401-600
796,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
796,Feb,2,True,Approved,Giant Bicycles,Standard,medium,medium,201-400
796,May,5,True,Approved,Trek Bicycles,Road,medium,large,1801-2000
796,Feb,2,False,Approved,Giant Bicycles,Standard,medium,medium,201-400
796,Aug,8,False,Approved,Solex,Standard,low,medium,1201-1400
796,Jul,7,False,Approved,Solex,Standard,medium,medium,Below 200
272,May,5,False,Approved,OHM Cycles,Standard,high,medium,1401-1600
272,Feb,2,True,Approved,OHM Cycles,Standard,medium,medium,Below 200
272,Mar,3,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
272,Sep,9,True,Approved,Solex,Standard,medium,medium,Below 200
272,Aug,8,False,Approved,WeareA2B,Standard,low,medium,601-800
272,Mar,3,False,Approved,Solex,Standard,medium,large,1001-1200
272,May,5,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
1348,May,5,True,Approved,OHM Cycles,Standard,medium,medium,601-800
1348,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
1348,Jul,7,True,Approved,Solex,Standard,medium,medium,1801-2000
1348,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1001-1200
1348,Sep,9,False,Approved,OHM Cycles,Standard,low,medium,1601-1800
3462,Dec,12,False,Approved,Trek Bicycles,Road,low,medium,801-1000
3462,Nov,11,True,Approved,Solex,Standard,low,medium,1201-1400
3462,Jun,6,True,Approved,WeareA2B,Touring,medium,medium,1401-1600
3462,May,5,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
3462,Nov,11,True,Approved,Norco Bicycles,Standard,low,medium,201-400
438,Nov,11,True,Approved,Solex,Standard,medium,medium,1001-1200
438,Jul,7,True,Approved,Trek Bicycles,Road,low,small,1601-1800
438,Jan,1,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
438,Oct,10,False,Approved,Solex,Standard,medium,medium,1401-1600
438,Sep,9,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
438,Nov,11,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
438,Jul,7,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
438,Oct,10,True,Approved,Solex,Standard,medium,medium,1001-1200
1227,Oct,10,False,Approved,WeareA2B,Standard,medium,small,Below 200
1227,Oct,10,False,Approved,Giant Bicycles,Road,low,small,401-600
1227,May,5,False,Approved,Solex,Standard,low,medium,801-1000
1227,Oct,10,False,Approved,Norco Bicycles,Standard,high,medium,1001-1200
1227,Oct,10,True,Approved,OHM Cycles,Standard,high,medium,1401-1600
1227,Apr,4,True,Approved,Solex,Standard,medium,large,201-400
1227,Sep,9,False,Approved,OHM Cycles,Standard,medium,medium,801-1000
1227,Apr,4,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
1227,Jan,1,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
1227,May,5,True,Approved,Solex,Touring,medium,large,Above 2000
1227,Feb,2,True,Approved,OHM Cycles,Standard,low,medium,Below 200
1227,Apr,4,True,Approved,WeareA2B,Standard,medium,small,Below 200
2221,Jul,7,True,Approved,Giant Bicycles,Standard,medium,large,401-600
2221,Aug,8,False,Approved,Trek Bicycles,Mountain,low,medium,401-600
2221,Sep,9,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
2221,Jun,6,False,Approved,Solex,Road,medium,small,1601-1800
2221,Sep,9,False,Approved,Trek Bicycles,Standard,medium,medium,401-600
2221,Mar,3,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
2221,Aug,8,True,Approved,WeareA2B,Touring,medium,large,1201-1400
2221,Feb,2,True,Approved,Trek Bicycles,Road,medium,medium,401-600
2106,Dec,12,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
2106,Nov,11,True,Approved,Giant Bicycles,Standard,medium,large,1801-2000
2106,Jan,1,True,Approved,Norco Bicycles,Standard,high,small,1601-1800
2106,Dec,12,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
2039,Jan,1,False,Approved,Solex,Standard,medium,medium,1001-1200
2039,Jun,6,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
2039,May,5,False,Cancelled,Solex,Standard,medium,large,1001-1200
2039,Feb,2,True,Approved,Trek Bicycles,Standard,medium,large,1401-1600
2039,Jan,1,False,Approved,Trek Bicycles,Standard,high,medium,401-600
1553,Aug,8,False,Approved,Solex,Standard,low,medium,1201-1400
1553,Oct,10,False,Approved,OHM Cycles,Road,medium,small,1801-2000
1553,Aug,8,False,Approved,Giant Bicycles,Standard,medium,large,401-600
1553,Sep,9,False,Approved,WeareA2B,Standard,medium,medium,601-800
3178,Nov,11,False,Approved,Giant Bicycles,Road,low,small,401-600
3178,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
3178,Jan,1,False,Approved,WeareA2B,Touring,medium,medium,1401-1600
3178,Dec,12,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
3178,May,5,True,Approved,WeareA2B,Touring,medium,large,1801-2000
1215,Sep,9,True,Approved,Solex,Road,medium,medium,401-600
1215,Jun,6,False,Approved,Solex,Standard,medium,medium,1401-1600
1215,Mar,3,False,Approved,Solex,Road,medium,small,1601-1800
1215,Apr,4,True,Approved,Giant Bicycles,Road,medium,medium,601-800
1215,Oct,10,True,Approved,WeareA2B,Road,low,small,1001-1200
1215,Jan,1,True,Approved,OHM Cycles,Standard,medium,medium,201-400
1215,Sep,9,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
1215,Sep,9,False,Approved,Solex,Standard,medium,medium,1001-1200
628,Mar,3,True,Approved,Trek Bicycles,Standard,medium,medium,401-600
628,Mar,3,True,Approved,Norco Bicycles,Standard,medium,small,1201-1400
628,Jun,6,True,Approved,Giant Bicycles,Standard,medium,medium,201-400
628,May,5,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
628,Nov,11,True,Approved,OHM Cycles,Road,medium,small,1801-2000
2935,Nov,11,True,Approved,OHM Cycles,Standard,medium,medium,Below 200
2935,Sep,9,False,Approved,OHM Cycles,Road,medium,medium,601-800
2935,Jan,1,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
2935,Dec,12,False,Approved,OHM Cycles,Standard,medium,medium,201-400
2935,Feb,2,False,Approved,OHM Cycles,Road,medium,medium,1201-1400
2935,Dec,12,False,Approved,Solex,Standard,medium,medium,Below 200
2935,Jan,1,False,Approved,OHM Cycles,Standard,low,medium,Below 200
1327,Dec,12,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800
1327,Jul,7,False,Approved,Solex,Standard,medium,medium,401-600
1327,May,5,True,Approved,OHM Cycles,Touring,low,medium,1001-1200
1327,Feb,2,True,Approved,Norco Bicycles,Road,high,large,601-800
1327,Aug,8,False,Approved,OHM Cycles,Road,medium,medium,1201-1400
2951,Sep,9,False,Approved,OHM Cycles,Standard,medium,medium,Below 200
2951,Aug,8,True,Approved,OHM Cycles,Road,medium,medium,1201-1400
2951,Mar,3,False,Approved,WeareA2B,Touring,medium,large,1201-1400
2951,Oct,10,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
2951,Jun,6,False,Approved,Solex,Standard,high,medium,1001-1200
2951,Sep,9,True,Approved,Solex,Road,medium,small,1601-1800
2951,Apr,4,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2951,Sep,9,True,Approved,WeareA2B,Touring,medium,medium,1401-1600
2951,Apr,4,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
1232,Aug,8,False,Approved,Solex,Touring,medium,large,Above 2000
1232,Oct,10,True,Approved,OHM Cycles,Standard,medium,medium,801-1000
1232,Apr,4,True,Approved,Trek Bicycles,Road,low,small,1601-1800
1232,Dec,12,False,Approved,Giant Bicycles,Standard,medium,medium,201-400
1232,Aug,8,False,Approved,Trek Bicycles,Standard,low,medium,1001-1200
1232,Jun,6,False,Approved,WeareA2B,Road,low,small,1001-1200
1232,Oct,10,True,Approved,OHM Cycles,Touring,low,medium,1001-1200
1232,Jul,7,True,Approved,OHM Cycles,Standard,high,medium,1401-1600
1232,Jun,6,True,Approved,Norco Bicycles,Road,medium,medium,1001-1200
902,Jun,6,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
902,Oct,10,False,Approved,WeareA2B,Touring,medium,medium,1401-1600
902,Nov,11,True,Approved,Norco Bicycles,Standard,high,medium,1001-1200
902,Nov,11,True,Approved,Trek Bicycles,Road,medium,medium,201-400
902,Nov,11,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
902,Jan,1,True,Approved,OHM Cycles,Standard,low,medium,Below 200
902,Oct,10,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
902,Sep,9,True,Approved,Trek Bicycles,Standard,high,medium,201-400
902,Dec,12,False,Approved,WeareA2B,Standard,medium,small,Below 200
3265,Oct,10,True,Approved,Giant Bicycles,Standard,medium,medium,201-400
3265,Jun,6,True,Approved,OHM Cycles,Touring,low,medium,1001-1200
3265,May,5,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
3265,May,5,False,Approved,Solex,Road,medium,medium,401-600
3265,Mar,3,True,Approved,WeareA2B,Standard,low,medium,601-800
3265,Apr,4,False,Approved,Trek Bicycles,Standard,medium,medium,401-600
3265,Jan,1,False,Approved,OHM Cycles,Standard,medium,medium,201-400
318,Apr,4,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800
318,Oct,10,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
318,Mar,3,False,Approved,Solex,Standard,high,medium,1001-1200
318,Jan,1,False,Approved,WeareA2B,Standard,medium,small,1401-1600
318,Dec,12,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
318,Dec,12,False,Approved,Norco Bicycles,Standard,high,small,1601-1800
318,Jun,6,True,Approved,Norco Bicycles,Road,high,large,601-800
1054,Dec,12,False,Approved,Solex,Road,medium,small,1601-1800
1054,Sep,9,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
1054,Apr,4,False,Approved,Giant Bicycles,Touring,medium,large,1801-2000
1054,Jun,6,True,Approved,Trek Bicycles,Road,medium,medium,401-600
1054,Jun,6,True,Approved,Solex,Standard,medium,medium,Below 200
1054,Jan,1,True,Approved,WeareA2B,Road,low,small,1001-1200
1054,May,5,True,Approved,Giant Bicycles,Road,medium,medium,601-800
1054,Jun,6,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
468,Apr,4,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
468,Apr,4,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
468,Mar,3,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
468,Jan,1,True,Approved,Solex,Standard,low,medium,801-1000
468,Sep,9,True,Approved,Norco Bicycles,Standard,medium,small,401-600
468,Mar,3,False,Approved,Solex,Standard,medium,medium,Below 200
65,Apr,4,False,Approved,Solex,Standard,medium,medium,1401-1600
65,Mar,3,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
65,Aug,8,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
65,Aug,8,False,Approved,Norco Bicycles,Standard,medium,small,401-600
65,Jun,6,False,Approved,Norco Bicycles,Road,medium,medium,1001-1200
1797,May,5,True,Approved,WeareA2B,Standard,medium,medium,Below 200
1797,Feb,2,True,Approved,WeareA2B,Standard,medium,small,1401-1600
1797,Oct,10,False,Approved,Solex,Standard,medium,medium,1401-1600
1797,Jun,6,False,Approved,Giant Bicycles,Road,medium,medium,1401-1600
1797,Jul,7,False,Approved,OHM Cycles,Standard,medium,medium,601-800
1797,Jul,7,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
1797,Jan,1,False,Approved,OHM Cycles,Standard,low,medium,Below 200
1797,Nov,11,False,Approved,Norco Bicycles,Standard,medium,small,401-600
1797,Aug,8,True,Approved,OHM Cycles,Standard,medium,medium,1601-1800
1797,May,5,True,Approved,Trek Bicycles,Road,medium,medium,201-400
1797,Sep,9,True,Approved,Trek Bicycles,Road,medium,medium,401-600
1657,Jun,6,False,Approved,WeareA2B,Standard,medium,medium,601-800
1657,Oct,10,False,Approved,OHM Cycles,Road,medium,small,1801-2000
1657,Oct,10,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
1657,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
1657,Sep,9,True,Approved,Trek Bicycles,Standard,high,medium,401-600
1078,Aug,8,True,Approved,Giant Bicycles,Road,low,small,401-600
1078,Nov,11,True,Approved,WeareA2B,Standard,medium,small,1401-1600
1078,Mar,3,False,Approved,Solex,Road,medium,medium,401-600
1078,Apr,4,True,Approved,Giant Bicycles,Standard,medium,medium,601-800
1078,Dec,12,False,Approved,Solex,Standard,medium,medium,401-600
2117,Feb,2,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
2117,Jun,6,False,Approved,Norco Bicycles,Standard,low,medium,201-400
2117,Dec,12,True,Approved,Trek Bicycles,Standard,high,medium,201-400
2117,May,5,True,Approved,Solex,Standard,medium,medium,401-600
2117,Jan,1,True,Approved,Trek Bicycles,Standard,medium,large,1401-1600
3309,Sep,9,False,Approved,Solex,Standard,high,medium,601-800
3309,Dec,12,False,Approved,Giant Bicycles,Standard,medium,small,1201-1400
3309,Jul,7,False,Approved,OHM Cycles,Standard,high,medium,Above 2000
3309,Mar,3,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
3309,Aug,8,False,Approved,Norco Bicycles,Standard,low,medium,201-400
617,Mar,3,False,Approved,Solex,Standard,medium,medium,401-600
617,Sep,9,False,Approved,OHM Cycles,Standard,medium,medium,201-400
617,Sep,9,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
617,Dec,12,False,Approved,Solex,Standard,medium,medium,401-600
1732,Aug,8,True,Approved,Norco Bicycles,Standard,medium,medium,1001-1200
1732,May,5,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
1732,Sep,9,True,Approved,WeareA2B,Standard,medium,medium,Below 200
1732,Mar,3,False,Approved,Solex,Standard,medium,medium,Below 200
1732,May,5,False,Approved,Norco Bicycles,Standard,high,small,1601-1800
3082,Sep,9,False,Approved,Norco Bicycles,Mountain,low,small,601-800
